ROTO Header[281]*******.0.108:41620
MSG Header[257]0xbabeface-13-1797792923-1
Module Header[249]0x1-0-0:0-30-1-0
-SliceHead:0-1-0-0
-PacketHead:0xbabeface-25-8-217-Data:859256161-GCMNonce[0000001911828ecc35d1aeae]-281-189:*******
10-25 17:26:24.809|AuthSwapDeviceInfo|958|[I]:peer cliId:1
10-25 17:26:24.810|NetworkConfigItemErrComDeal|730|[E]:cloud addr:******87c521ad42eb9a3098472c0c66a8o000200cb0 1
10-25 17:26:24.811|CheckInCertification|886|[I]:no handle
10-25 17:26:24.812|AuthSwapDeviceInfo|986|[I]:sessionId:859256137
PROTO Header[390]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[366]0xbabeface-14-13693743508374946235-0
Module Header[342]0xffff0003-0-0-1-Data:0-438-342:*******
10-25 17:26:24.828|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:25.170|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:25.383|MqttMessageArrived|1387|[I]:recv data:243
PROTO Header[195]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[171]0xbabeface-14-13693743508374946236-0
Module Header[147]0xffff0008-11-859256137-0-Data:0-243-147:*******
10-25 17:26:25.396|GetProtocolParams|570|[I]:pinLen:8
PROTO Header[298]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[274]0xbabeface-14-13693743508374946237-0
Module Header[250]0xffff0008-10-859256137-1-Data:0-346-250:*******
10-25 17:26:25.633|SetServiceResult|685|[I]:ret agreement processing
10-25 17:26:25.636|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:26.175|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:26.427|MqttMessageArrived|1387|[I]:recv data:318
PROTO Header[270]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[246]0xbabeface-14-13693743508374946238-0
Module Header[222]0xffff0008-11-859256137-0-Data:0-318-222:*******
PROTO Header[154]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[130]0xbabeface-14-13693743508374946239-0
Module Header[106]0xffff0008-10-859256137-1-Data:0-202-106:*******
10-25 17:26:26.649|SetServiceResult|679|[I]:ret success
10-25 17:26:26.660|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:27.162|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:27.317|MqttMessageArrived|1387|[I]:recv data:272
PROTO Header[224]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[200]0xbabeface-14-13693743508374946240-0
Module Header[176]0xffff0002-0-859256137-0-Data:859256137-GCMNonce[206ee88b6d270577de253036]-272-144:*******
10-25 17:26:27.327|NetworkSetPeerItem|410|[E]:para
10-25 17:26:27.328|ParseSyncNetworkInfo|384|[E]:peer mac save
10-25 17:26:27.329|ParseSyncNetworkInfo|441|[I]:peer cliId:1
10-25 17:26:27.330|ConnectionGetLocal|271|[E]:weak func
PROTO Header[345]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[321]0xbabeface-14-13693743508374946241-0
Module Header[297]0xffff0002-10-859256137-1-Data:859256137-GCMNonce[5f4d4e04c2c3645b5c0c3a3b]-393-281:*******
10-25 17:26:27.350|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:28.170|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:28.359|MqttMessageArrived|1387|[I]:recv data:97
PROTO Header[49]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[25]0xbabeface-14-13693743508374946242-0
Module Header[1]0xffff0005-0-0-0-Data:0-97-1:*******
10-25 17:26:28.364|DeleteAuthTimeoutBySessId|1235|[I]:succ
PROTO Header[66]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[42]0xbabeface-14-13693743508374946243-0
Module Header[18]0xffff0005-0-0-1-Data:0-114-18:*******
10-25 17:26:28.368|AuthCloseAck|1301|[I]:MAGICLINK_PHONE_RELATED, MAGICLINK_AUTH_SUCC, 0
10-25 17:26:28.372|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:29.172|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:29.517|MagiclinkCoapConnectionCallback|619|[I]:get msg
10-25 17:26:29.546|MqttMessageArrived|1387|[I]:recv data:521
10-25 17:26:29.553|ParseModuleTransHeader|682|[I]:isServer:0
PROTO Header[473]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[449]0xbabeface-13-18446744073310340147-1
Module Header[441]0x1-1-1:0-31--1-0
-Data:859256137-GCMNonce[fc5852c703f5b1bda9b84fa0]-521-409:*******
10-25 17:26:29.558|TransOpen|1333|[I]:succ trans:1
10-25 17:26:29.570|SendOpenAck|446|[I]:succ identity:******7a926340c79bb082983b96fa43
10-25 17:26:29.579|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
PROTO Header[241]*******.0.108:55768
MSG Header[217]0xbabeface-14-13693743508374946248-0
Module Header[193]0xffff0003-0-13693743508374946246-0-Data:0-241-193:*******
10-25 17:26:29.602|AuthSwapDeviceInfo|937|[I]:MAGICLINK_PHONE_RELATED, MAGICLINK_RECV_SWAP_DEVINFO, 0
10-25 17:26:29.605|AuthSwapDeviceInfo|958|[I]:peer cliId:1
10-25 17:26:29.606|NetworkConfigItemErrComDeal|725|[E]:coap addr:******8.0.108 1
10-25 17:26:29.607|CheckInCertification|886|[I]:no handle
10-25 17:26:29.608|AuthSwapDeviceInfo|986|[I]:sessionId:859256167
PROTO Header[398]*******.0.108:55768
MSG Header[374]0xbabeface-14-13693743508374946249-0
Module Header[350]0xffff0003-0-0-1-Data:0-398-350:*******
10-25 17:26:29.620|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:29.621|CoapSetNetworkMyIp|737|[I]:set my ip:******8.0.121
10-25 17:26:29.622|MagicLinkGetWlanConnInterface|283|[E]:no func
10-25 17:26:29.623|CoapSetNetworkMyIp|745|[E]:get conn
10-25 17:26:29.623|ConnectProcessMsg|2067|[E]:proc cmd
10-25 17:26:29.624|ConnectMsgProcessFunc|2356|[E]:proc msg
10-25 17:26:29.790|MqttMessageArrived|1387|[I]:recv data:323
10-25 17:26:29.795|ParseModuleTransHeader|682|[I]:isServer:0
PROTO Header[275]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[251]0xbabeface-13-18446744073310340147-1
Module Header[243]0x1-0-0:0-31-1-0
-SliceHead:0-1-0-0
-PacketHead:0xbabeface-1-8-211-Data:859256137-GCMNonce[0000000199ba1daf2d165e7a]-323-183:*******
10-25 17:26:29.801|MagicLinkCheckCmd|1244|[E]:no svc:callingPkgName
10-25 17:26:29.802|MagicLinkProcessProfile|1334|[E]:check cmd
method:3 req:81, rpt:2005
10-25 17:26:29.803|MagicLinkEncodeCmdOut|966|[E]:errcode:12
10-25 17:26:29.815|SendChannelMessage|193|[I]:[identity:******7a926340c79bb082983b96fa43],[1,31,1] send msg[84] success.
10-25 17:26:29.816|ControlMsgReceived|96|[I]:empty
10-25 17:26:29.817|TransReceiveMsg|1431|[I]:succ recv:1
PROTO Header[49]*******.0.108:55768
MSG Header[25]0xbabeface-14-13693743508374946252-0
Module Header[1]0xffff0005-0-0-0-Data:0-49-1:*******
10-25 17:26:29.851|DeleteAuthTimeoutBySessId|1235|[I]:succ
PROTO Header[66]*******.0.108:55768
MSG Header[42]0xbabeface-14-13693743508374946253-0
Module Header[18]0xffff0005-0-0-1-Data:0-66-18:*******
10-25 17:26:29.854|AuthCloseAck|1301|[I]:MAGICLINK_PHONE_RELATED, MAGICLINK_AUTH_SUCC, 0
10-25 17:26:29.862|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:30.163|AuthHandleTimeOutProcess|1058|[I]:coap handle timeout.
10-25 17:26:30.473|MqttMessageArrived|1387|[I]:recv data:321
10-25 17:26:30.484|ParseModuleTransHeader|682|[I]:isServer:0
PROTO Header[273]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[249]0xbabeface-13-18446744073310340147-1
Module Header[241]0x1-0-0:0-31-1-0
-SliceHead:0-1-0-0
-PacketHead:0xbabeface-2-8-209-Data:859256137-GCMNonce[00000002c9589259983ba222]-321-181:*******
method:3 req:82, rpt:2006
10-25 17:26:30.491|MagicLinkProcessProfile|1356|[I]:write req ack
10-25 17:26:30.502|SendChannelMessage|193|[I]:[identity:******7a926340c79bb082983b96fa43],[1,31,2] send msg[163] success.
type:0 req:2128340171, rpt:2007
10-25 17:26:30.504|MagicLinkAddSvcToRptStatus|743|[E]:get prop udid
firmVer:1.0.0.201
10-25 17:26:30.506|MagicLinkAddSvcToRptStatus|743|[E]:get prop sdkVersion
MCUVer:
10-25 17:26:30.508|MagicLinkGetRptStatusPkt|613|[I]:svc:deviceInfo
10-25 17:26:30.510|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
10-25 17:26:30.511|MagicLinkRptStatusToCloud|676|[I]:pub succ
10-25 17:26:30.512|TransReceiveMsg|1431|[I]:succ recv:1
10-25 17:26:30.513|LocalCmdProcess|966|[I]:mqtt pub
10-25 17:26:30.575|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:14
10-25 17:26:30.578|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
10-25 17:26:30.799|ConnectDispatchFunc|83|[I]:running
10-25 17:26:31.134|MagiclinkCoapDiscoveryCallback|520|[I]:recv disc msg
10-25 17:26:34.279|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:26:40.800|ConnectDispatchFunc|83|[I]:running
10-25 17:26:44.180|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:26:50.801|ConnectDispatchFunc|83|[I]:running
10-25 17:26:54.091|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:27:00.802|ConnectDispatchFunc|83|[I]:running
10-25 17:27:03.992|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:27:10.803|ConnectDispatchFunc|83|[I]:running
10-25 17:27:13.892|ConnectMsgProcessFunc|2338|[I]:running
adc raw:  815, temp_IC:   42
Total:129972; Free:68512;
10-25 17:27:20.804|ConnectDispatchFunc|83|[I]:running
10-25 17:27:22.790|HeartbeatTimeoutFunc|252|[I]:hb lost:0
10-25 17:27:22.796|SendMqttHeartbeat|213|[I]:succ
magiclink sdk: recv mqtt ping response
10-25 17:27:23.787|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:27:30.805|ConnectDispatchFunc|83|[I]:running
10-25 17:27:33.688|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:27:40.806|ConnectDispatchFunc|83|[I]:running
10-25 17:27:43.588|ConnectMsgProcessFunc|2338|[I]:running

分析，ota 固件是下载了，也正确获取了相关固件的版本号和文件大小，这说明打包的xml可能没有问题。
10-25 17:25:52.853|DownloadPkgScheduleFunc|2408|[I]:schedule: 3000/205000


